sentence,prediction,gold_inflection,is_same,gold_original,is_same
"[CLS] Мазомбве:5 , Медардо:3 Джозеф:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",из мест (мы:2 ),архиепископа:2,0,архиепископ,0
[CLS] Норберт:3 Ксантенский:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],з правления (мы:2 ),архиепископа:2,0,архиепископ,0
"[CLS] Шерер:3 , Одилиу:3 Педру:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления (ереры:3,архиепископа:2,0,архиепископ,0
[CLS] Гийом:3 Дюран:3 занимает должность [MASK] [MASK] . [SEP],главы правления,епископа,0,епископ,0
[CLS] Пий:2 VII занимает должность [MASK] [MASK] . [SEP],з года,кардинала:3,0,кардинал:2,0
[CLS] Амвросий:5 Медиоланский:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],за правления в не ),архиепископа:2,0,архиепископ,0
[CLS] Дарий:2 III занимает должность [MASK] [MASK] . [SEP],з правления,шаха:2,0,шах:2,0
"[CLS] Кассуло:4 , Андреа:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления (правленства:3,архиепископа:2,0,архиепископ,0
"[CLS] Челли:3 , Клаудио:3 Мария занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",испа:2 (ел:2 ),архиепископа:2,0,архиепископ,0
[CLS] Рафаэль:4 Мерри:3 дель Валь:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],исп правления ( не ),епископа,0,епископ,0
"[CLS] Тарксон:3 , Питер Кодво:2 Аппиах:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",из правления (мы:2 ),архиепископа:2,0,архиепископ,0
[CLS] Иосиф:2 Иванович Слипый:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],за правления от обязанности ),архиепископа:2,0,архиепископ,0
"[CLS] Зубейр:4 Вако:3 , Габриэль:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",испа:2 (мы:2 ),кардинала:3,0,кардинал:2,0
[CLS] Клаус:3 Йоханнис:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления ( см ),мэра:2,0,мэр:2,0
"[CLS] Хьюм:3 , Джордж Бэзил:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп мест (мы:2 ),архиепископа:2,0,архиепископ,0
"[CLS] Мартин , Имон:2 занимает должность [MASK] [MASK] [MASK] . [SEP]",из .а:2,архиепископа:2,0,архиепископ,0
[CLS] Ильтуд:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],с правления из . с,аббата:2,0,аббат:2,0
[CLS] Али ибн Саид:2 занимает должность [MASK] [MASK] . [SEP],ответ правления,султана:2,0,султан,0
[CLS] Климент:3 VII занимает должность [MASK] [MASK] . [SEP],з года,архиепископа:2,0,архиепископ,0
[CLS] Августин:2 Кентерберийский:6 занимает должность [MASK] . [SEP],совета,аббата:2,0,аббат:2,0
"[CLS] Напье:3 , Уилфрид:4 Фокс:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",заа:2 (п:2 ),кардинала:3,0,кардинал:2,0
[CLS] Лиди:2 Польфер:3 занимает должность [MASK] . [SEP],секретаря,мэра:2,0,мэр:2,0
"[CLS] Леркаро:3 , Джакомо:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления вправленства:3,архиепископа:2,0,архиепископ,0
[CLS] Пётр Хрисолог:3 занимает должность [MASK] . [SEP],совета,архиепископа:2,0,архиепископ,0
"[CLS] Комастри:3 , Анджело:3 занимает должность [MASK] [MASK] [MASK] . [SEP]",за . пункта,архиепископа:2,0,архиепископ,0
[CLS] Вигилий:3 из Тренто:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],з правления з жества:2,епископа,0,епископ,0
"[CLS] Дадальо:3 , Луиджи:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления вмыства:3,кардинала:3,0,кардинал:2,0
"[CLS] Кордейро:4 , Иосиф:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",испа:2 (правленства:3,архиепископа:2,0,архиепископ,0
"[CLS] Макинтайр:5 , Джеймс Фрэнсис:4 занимает должность [MASK] [MASK] . [SEP]",ответа:2,архиепископа:2,0,архиепископ,0
[CLS] Рафаэль:4 Мерри:3 дель Валь:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],исп правления ( не ),архиепископа:2,0,архиепископ,0
"[CLS] Стаугайтис:5 , Юстинас:3 занимает должность [MASK] [MASK] . [SEP]",ответ года,епископа,0,епископ,0
[CLS] Рикардо:3 Хамин:2 Видаль:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],з правления (мы:2 ),архиепископа:2,0,архиепископ,0
[CLS] Сефи:2 I занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],са:2 с . с,шаха:2,0,шах:2,0
[CLS] Леандр:3 Севильский:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],со правления ( не назначения,епископа,0,епископ,0
[CLS] Иоанн XV занимает должность [MASK] . [SEP],назначения,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Пьетро:3 Гаспарри:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],за правления в не назначения,архиепископа:2,0,архиепископ,0
[CLS] Бернар:3 Тиссье:4 де Малере:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],з правления ( должность ),епископа,0,епископ,0
"[CLS] Софиянский:2 , Стефан Антонов:2 занимает должность [MASK] [MASK] [MASK] . [SEP]",за .а:2,мэра:2,0,мэр:2,0
[CLS] Лулл:3 Майнцский:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления (мы:2 ),архиепископа:2,0,архиепископ,0
"[CLS] Гоким:3 Тагле:3 , Луис Антонио занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления (мы:2 ),архиепископа:2,0,архиепископ,0
"[CLS] Стэффорд:5 , Джеймс Фрэнсис:4 занимает должность [MASK] [MASK] . [SEP]",ответа:2,архиепископа:2,0,архиепископ,0
"[CLS] Рамус:3 , Грасильяну:5 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",за правления ( тем ),мэра:2,0,мэр:2,0
[CLS] Сильвестр:4 II занимает должность [MASK] [MASK] . [SEP],з года,аббата:2,0,аббат:2,0
[CLS] Фабий:3 Фульгенций:4 занимает должность [MASK] [MASK] . [SEP],з правления,епископа,0,епископ,0
[CLS] Пабло:2 де Санта Мария занимает должность [MASK] [MASK] [MASK] . [SEP],из административногодания:2,епископа,0,епископ,0
"[CLS] Салданха:4 , Лоуренс:3 Джон занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP]",из из в назначения,архиепископа:2,0,архиепископ,0
[CLS] Далип:3 Сингх:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления ( см ),Махараджи:5,0,Махараджа:4,0
[CLS] Антуан:3 Бланк:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],со правления ( с ),архиепископа:2,0,архиепископ,0
[CLS] Керим:3 - хан занимает должность [MASK] [MASK] [MASK] . [SEP],соствен:2 назначения,шаха:2,0,шах:2,0
[CLS] Конрад Аденауэр:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],за правления (правлен:2 ),мэра:2,0,мэр:2,0
[CLS] Сириций:3 занимает должность [MASK] [MASK] . [SEP],из правления,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Вольфганг:4 Регенсбургский:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],з правления ( см ),епископа,0,епископ,0
"[CLS] Пенго:3 , Поликарп:4 занимает должность [MASK] [MASK] . [SEP]",ж года,архиепископа:2,0,архиепископ,0
[CLS] Урбан:3 I занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP],со в за назначения,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Фрументий:4 Аксумский:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления от см ),епископа,0,епископ,0
"[CLS] Террасас:4 Сандоваль:3 , Хулио:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп мест (мы:2 ),архиепископа:2,0,архиепископ,0
[CLS] Рафаэль:4 Мерри:3 дель Валь:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],исп правления ( не ),кардинала:3,0,кардинал:2,0
[CLS] Сатурнин:3 Тулузский:4 занимает должность [MASK] . [SEP],совета,епископа,0,епископ,0
"[CLS] Стеркс:3 , Энгельберт:4 занимает должность [MASK] [MASK] . [SEP]",ответа:2,архиепископа:2,0,архиепископ,0
[CLS] Антонио Барберини:4 занимает должность [MASK] . [SEP],правления,архиепископа:2,0,архиепископ,0
[CLS] Савва:3 II Сербский:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],со правления ( пенства:2,архиепископа:2,0,архиепископ,0
"[CLS] Шустер:3 , Альфредо:3 Ильдефонсо:5 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",за правления ( за ),архиепископа:2,0,архиепископ,0
"[CLS] Кремона:3 , Пауль:2 занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP]",со . в г,архиепископа:2,0,архиепископ,0
"[CLS] Могровехо:5 , Торибио:3 де занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления из же назначения,архиепископа:2,0,архиепископ,0
"[CLS] Лефевр:3 де Шеверю:3 , Жан - Луи занимает должность [MASK] [MASK] . [SEP]",баша:2,кардинала:3,0,кардинал:2,0
"[CLS] Хидли:3 , Джон Катберт:3 занимает должность [MASK] [MASK] . [SEP]",ответ года,епископа,0,епископ,0
[CLS] Сугерий:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],с . с . с,аббата:2,0,аббат:2,0
"[CLS] Самби:2 , Пьетро:3 занимает должность [MASK] [MASK] . [SEP]",ответа:2,архиепископа:2,0,архиепископ,0
[CLS] Гиацинт:4 Тиандум:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления измы:2 ),архиепископа:2,0,архиепископ,0
[CLS] Евтихий:4 занимает должность [MASK] [MASK] . [SEP],з правления,архиепископа:2,0,архиепископ,0
[CLS] Жорж:2 - Мари - Мартен:3 Коттье:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],исп правления (мы:2 ),кардинала:3,0,кардинал:2,0
[CLS] Луис Фальк:3 занимает должность [MASK] [MASK] . [SEP],главы правления,епископа,0,епископ,0
[CLS] Марсель:3 Лефевр:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],со правления (мы:2 ),епископа,0,епископ,0
"[CLS] Джойи:3 , Марампуди:5 занимает должность [MASK] [MASK] . [SEP]",ответ года,архиепископа:2,0,архиепископ,0
"[CLS] Йонг:2 , Йоханнес:2 де занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления ( за назначения,архиепископа:2,0,архиепископ,0
"[CLS] Двиер:3 , Джордж Патрик:3 занимает должность [MASK] [MASK] . [SEP]",ответа:2,архиепископа:2,0,архиепископ,0
[CLS] Пий:2 XI занимает должность [MASK] [MASK] . [SEP],з года,архиепископа:2,0,архиепископ,0
[CLS] Станислав Гозий:3 занимает должность [MASK] [MASK] . [SEP],з правления,кардинала:3,0,кардинал:2,0
[CLS] Геркулафл:5 занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP],из из в назначения,епископа,0,епископ,0
"[CLS] Герберт:2 , Мартин занимает должность [MASK] [MASK] [MASK] . [SEP]",директора .а:2,аббата:2,0,аббат:2,0
"[CLS] Каповилла:4 , Лорис:2 Франческо:3 занимает должность [MASK] [MASK] . [SEP]",главыа:2,архиепископа:2,0,архиепископ,0
[CLS] Осий:2 занимает должность [MASK] . [SEP],правления,епископа,0,епископ,0
[CLS] Пелагий:3 I занимает должность [MASK] . [SEP],правления,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Олиба:2 занимает должность [MASK] . [SEP],человека,аббата:2,0,аббат:2,0
"[CLS] Николс:3 , Винсент:4 Джерард:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",за мест ( не ),архиепископа:2,0,архиепископ,0
[CLS] Феликс:3 III занимает должность [MASK] . [SEP],правления,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Ильдефонс:5 Толедский:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],з правления ( не ),аббата:2,0,аббат:2,0
[CLS] Александр VII занимает должность [MASK] . [SEP],назначения,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Бонифаций:4 IX занимает должность [MASK] [MASK] . [SEP],за:2,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Гонорий:4 III занимает должность [MASK] [MASK] . [SEP],з правления,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Феликс:3 IV ( III ) занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],со правления ( см назначения,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Полк:2 , Леонидас:2 занимает должность [MASK] [MASK] . [SEP]",заа:2,епископа,0,епископ,0
[CLS] Иннокентий:4 VIII занимает должность [MASK] [MASK] . [SEP],з года,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Пасхалий:4 II занимает должность [MASK] [MASK] . [SEP],з правления,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Иероним:3 II занимает должность [MASK] . [SEP],назначения,архиепископа:2,0,архиепископ,0
[CLS] Жоффруа:6 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],со правления в см ),епископа,0,епископ,0
[CLS] Климент:3 XI занимает должность [MASK] [MASK] . [SEP],з года,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Макарий:3 Антиохийский:4 занимает должность [MASK] . [SEP],епископа,патриарха:4,0,патриарх:3,0
[CLS] Папий:2 Иерапольский:4 занимает должность [MASK] . [SEP],совета,епископа,0,епископ,0
[CLS] Раффаэле:6 Сансони:3 Риарио:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления излата:2 ),архиепископа:2,0,архиепископ,0
[CLS] Игнатий:4 Богоносец:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],за правления от с ),епископа,0,епископ,0
[CLS] Святой Вальтеоф:5 занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP],мест пункта з назначения,аббата:2,0,аббат:2,0
"[CLS] Динардо:3 , Даниэль:3 Николас:2 занимает должность [MASK] . [SEP]",президента,архиепископа:2,0,архиепископ,0
"[CLS] Син , Хайме:3 Лачика:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",за правления (мы:2 ),кардинала:3,0,кардинал:2,0
"[CLS] Степинац:4 , Алоизие:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",испа:2 за не назначения,архиепископа:2,0,архиепископ,0
[CLS] Иннокентий:4 IV занимает должность [MASK] . [SEP],правления,кардинала:3,0,кардинал:2,0
[CLS] Иннокентий:4 II занимает должность [MASK] . [SEP],правления,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Мэйда:3 , Адам Джозеф:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",испа:2 вмыства:3,кардинала:3,0,кардинал:2,0
"[CLS] Мендель:3 , Грегор:3 Иоганн:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",за правления ( обязанности ),аббата:2,0,аббат:2,0
"[CLS] Ла Пира:2 , Джорджо:2 занимает должность [MASK] [MASK] . [SEP]",мест мест,мэра:2,0,мэр:2,0
[CLS] Седд:3 Мерсийский:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления ( тем ),аббата:2,0,аббат:2,0
[CLS] Урбан:3 VI занимает должность [MASK] [MASK] [MASK] . [SEP],соствен:2 назначения,архиепископа:2,0,архиепископ,0
[CLS] Луп:2 Серват:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],со правления ( см ),аббата:2,0,аббат:2,0
[CLS] Аврелий:3 Августин:2 занимает должность [MASK] . [SEP],совета,епископа,0,епископ,0
[CLS] Жан Кальвин:3 занимает должность [MASK] [MASK] . [SEP],главы правления,пастора:3,0,пастор:2,0
[CLS] Фрэнсис:4 Альфонс:3 Борн:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления ( от ),архиепископа:2,0,архиепископ,0
"[CLS] Пелл:3 , Джордж занимает должность [MASK] . [SEP]",секретаря,кардинала:3,0,кардинал:2,0
[CLS] Гаттон:3 I занимает должность [MASK] [MASK] . [SEP],з правления,архиепископа:2,0,архиепископ,0
"[CLS] Эмбер:3 , Лаврентий:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",за правления (мы:2 ),епископа,0,епископ,0
"[CLS] Сара , Робер:3 занимает должность [MASK] . [SEP]",назначения,архиепископа:2,0,архиепископ,0
"[CLS] Джордж , Фрэнсис:4 Юджин:3 занимает должность [MASK] [MASK] [MASK] . [SEP]",от .а:2,архиепископа:2,0,архиепископ,0
"[CLS] Дросте:3 цу Вишеринг:4 , Клеменс:3 Август занимает должность [MASK] [MASK] . [SEP]",главыа:2,архиепископа:2,0,архиепископ,0
[CLS] Софья:3 Алексеевна:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],за правления за с с,регента:3,0,регент:3,0
[CLS] Магн:3 Феликс:3 Эннодий:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],за правления вмы:2 ),епископа,0,епископ,0
[CLS] Акакий:3 Кесарийский:4 занимает должность [MASK] [MASK] . [SEP],з правления,епископа,0,епископ,0
[CLS] Аматор:3 Осерский:3 занимает должность [MASK] . [SEP],совета,епископа,0,епископ,0
"[CLS] Спеллман:4 , Фрэнсис:4 Джозеф:2 занимает должность [MASK] [MASK] . [SEP]",ответа:2,епископа,0,епископ,0
[CLS] Антонио Кваррасино:4 занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP],за правления з обязанности,архиепископа:2,0,архиепископ,0
[CLS] Иннокентий:4 XII занимает должность [MASK] [MASK] . [SEP],з года,архиепископа:2,0,архиепископ,0
[CLS] Гвеноле:3 занимает должность [MASK] [MASK] . [SEP],з правления,аббата:2,0,аббат:2,0
[CLS] Мануэль:3 Рохас:3 занимает должность [MASK] [MASK] . [SEP],главы правления,губернатора,0,губернатор,0
[CLS] Герман Осерский:3 занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP],со правления з обязанности,епископа,0,епископ,0
"[CLS] Ромео:3 , Паоло:2 занимает должность [MASK] . [SEP]",места,архиепископа:2,0,архиепископ,0
"[CLS] Сепе:2 , Крешенцио:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",со правления ( се ),епископа,0,епископ,0
[CLS] Вильгельм:3 из Хирзау:4 занимает должность [MASK] . [SEP],совета,аббата:2,0,аббат:2,0
[CLS] Бернард:3 Клервоский:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],з правления (мы:2 ),аббата:2,0,аббат:2,0
[CLS] Жан - Луи Торан:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],со правления от см с,епископа,0,епископ,0
"[CLS] Манделан:3 , Джордж Уильям занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",соа:2 зладества:3,архиепископа:2,0,архиепископ,0
"[CLS] Перейра:3 , Симеон:3 Энтони:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления (латара:3,архиепископа:2,0,архиепископ,0
[CLS] Лев IX занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],с . в . .,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Пасхалий:4 III занимает должность [MASK] [MASK] . [SEP],з правления,епископа,0,епископ,0
"[CLS] Фарли:2 , Джон Мёрфи:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",соа:2 (правленства:3,архиепископа:2,0,архиепископ,0
[CLS] Григорий Богослов:3 занимает должность [MASK] [MASK] . [SEP],главы правления,епископа,0,епископ,0
[CLS] Ансгар:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],с правления ( . с,епископа,0,епископ,0
[CLS] Григорий XVI занимает должность [MASK] . [SEP],епископа,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Джерети:3 , Питер Лео:2 занимает должность [MASK] . [SEP]",президента,архиепископа:2,0,архиепископ,0
[CLS] Луций:3 II занимает должность [MASK] [MASK] . [SEP],пре правления,кардинала:3,0,кардинал:2,0
[CLS] Майкл Фицджеральд:5 занимает должность [MASK] . [SEP],совета,архиепископа:2,0,архиепископ,0
[CLS] Бенедикт:3 XVI занимает должность [MASK] [MASK] . [SEP],пол года,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Климент:3 IX занимает должность [MASK] [MASK] . [SEP],з года,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Эммануил:4 Вамала:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],за правления вмы:2 ),архиепископа:2,0,архиепископ,0
[CLS] Колумба:3 занимает должность [MASK] . [SEP],назначения,аббата:2,0,аббат:2,0
"[CLS] Коди , Джон Патрик:3 занимает должность [MASK] . [SEP]",назначения,архиепископа:2,0,архиепископ,0
"[CLS] Агнелу:3 , Жералду:3 Мажелла:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления ( за ),кардинала:3,0,кардинал:2,0
[CLS] Святой Губерт:3 занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP],заа:2 з г,епископа,0,епископ,0
"[CLS] Мартини:2 , Карло Мария занимает должность [MASK] [MASK] . [SEP]",заа:2,архиепископа:2,0,архиепископ,0
[CLS] Кадок:3 Мудрый:3 занимает должность [MASK] . [SEP],человека,епископа,0,епископ,0
[CLS] Дэвид Битон:2 занимает должность [MASK] . [SEP],секретаря,архиепископа:2,0,архиепископ,0
"[CLS] Доминис:3 , Марк Антоний:2 де занимает должность [MASK] [MASK] . [SEP]",главыа:2,архиепископа:2,0,архиепископ,0
"[CLS] Доминичи:3 , Джованни:3 занимает должность [MASK] [MASK] [MASK] . [SEP]",со . пункта,епископа,0,епископ,0
[CLS] Далай:2 - лама:2 I занимает должность [MASK] . [SEP],правления,аббата:2,0,аббат:2,0
[CLS] Лаврентий:4 занимает должность [MASK] [MASK] . [SEP],з правления,епископа,0,епископ,0
"[CLS] Кушинг:3 , Ричард Джеймс занимает должность [MASK] [MASK] . [SEP]",ответа:2,архиепископа:2,0,архиепископ,0
[CLS] Идрис:3 ибн Абдаллах:4 занимает должность [MASK] [MASK] . [SEP],главы правления,султана:2,0,султан,0
[CLS] Дингири:3 Виджетунге:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления (мы:2 ),губернатора,0,губернатор,0
"[CLS] Медина:3 Эстевес:4 , Хорхе:3 Артуро:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",заа:2 (мы:2 ),кардинала:3,0,кардинал:2,0
[CLS] Витторио:4 Сгарби:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],исп правления ( должность ),мэра:2,0,мэр:2,0
"[CLS] Паркер:2 , Эннис:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",соа:2 (правлен:2 ),мэра:2,0,мэр:2,0
[CLS] Туссен:3 де Форбен:3 - Жансон:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления ( см ),кардинала:3,0,кардинал:2,0
"[CLS] Нджуэ:4 , Джон занимает должность [MASK] [MASK] . [SEP]",ответа:2,архиепископа:2,0,архиепископ,0
"[CLS] Колонич:4 , Леопольд:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления (правлен:2 ),архиепископа:2,0,архиепископ,0
[CLS] Климент:3 VIII занимает должность [MASK] [MASK] . [SEP],о года,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Паоло:2 Бертоли:3 занимает должность [MASK] [MASK] . [SEP],главы правления,епископа,0,епископ,0
"[CLS] Топпо:3 , Телесфор:3 Пласидус:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления ( за ),епископа,0,епископ,0
"[CLS] Яворский:3 , Мариан:2 Викентьевич:5 занимает должность [MASK] . [SEP]",совета,кардинала:3,0,кардинал:2,0
[CLS] Зигфрид:5 Шведский:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],з правления ( см ),епископа,0,епископ,0
"[CLS] Руа:2 , Морис:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления ( см назначения,кардинала:3,0,кардинал:2,0
"[CLS] Саббах:3 , Мишель:2 занимает должность [MASK] [MASK] . [SEP]",мест мест,архиепископа:2,0,архиепископ,0
[CLS] Иннокентий:4 V занимает должность [MASK] [MASK] . [SEP],з правления,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Элред:2 Ривоский:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления ( об ),аббата:2,0,аббат:2,0
[CLS] Пий:2 XII занимает должность [MASK] [MASK] . [SEP],со года,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Фассино:4 , Пьеро:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления (правлен:2 ),мэра:2,0,мэр:2,0
"[CLS] Джордано:3 , Микеле:3 занимает должность [MASK] [MASK] [MASK] . [SEP]",из .а:2,кардинала:3,0,кардинал:2,0
[CLS] Мохаммед:4 - шах:2 Каджар:3 занимает должность [MASK] . [SEP],правления,шаха:2,0,шах:2,0
[CLS] Ингульф:3 занимает должность [MASK] [MASK] . [SEP],з года,аббата:2,0,аббат:2,0
"[CLS] Яворский:3 , Мариан:2 Викентьевич:5 занимает должность [MASK] . [SEP]",совета,архиепископа:2,0,архиепископ,0
[CLS] Джузеппе:4 Сири:2 занимает должность [MASK] [MASK] . [SEP],главы правления,архиепископа:2,0,архиепископ,0
[CLS] Отто:2 фон Герике:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],со правления ( см ),мэра:2,0,мэр:2,0
[CLS] Максимилиан:3 Франц Австрийский:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],з правления ( па ),архиепископа:2,0,архиепископ,0
[CLS] Святой Антонин:2 занимает должность [MASK] . [SEP],назначения,архиепископа:2,0,архиепископ,0
[CLS] Ницетий:3 Трирский:2 занимает должность [MASK] . [SEP],совета,епископа,0,епископ,0
[CLS] Адальберт:4 Магдебургский:5 занимает должность [MASK] . [SEP],совета,архиепископа:2,0,архиепископ,0
[CLS] Григорий XIII занимает должность [MASK] . [SEP],назначения,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Сапега:3 , Адам Стефан занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп . сапега:3,архиепископа:2,0,архиепископ,0
