sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] το Ναυτική:3 αεροπορία:5 είναι μέρος του [MASK] . [SEP],πολέμου,Πολεμικό:4 ναυτικού:3,0,Πολεμικό:4 ναυτικό:2,0
[CLS] το Άλγεβρα:5 είναι μέρος των [MASK] . [SEP],ΗΠΑ,μαθηματικών:5,0,μαθηματικά:5,0
[CLS] το Χριστιανική:5 μουσική είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Χριστ:3 μουσική μουσική,Χριστιανισμού:6,0,Χριστιανισμός:6,0
[CLS] το Φλογοκρύπτης:8 είναι μέρος του [MASK] [MASK] . [SEP],Δήμου:2,πυροβόλου:5,0,πυροβόλο:6,0
[CLS] το Πληροφορική:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Πληροφορικής:5,επιστήμης:5,0,επιστήμη:5,0
[CLS] το μάζα:3 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],μάζα:3,Δύναμης:4,0,Δύναμη:4,0
[CLS] το Μαγιόν:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Μαγιόν:5,Λουζόν:4,0,Λουζόν:4,0
[CLS] το Ηλεκτρονικό:5 επιχειρείν:6 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Επκρείν:5,Διαδίκτυου:8,0,Διαδίκτυο:8,0
[CLS] το Τελομερές:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Τελομες:5,χρωμοσώματος:7,0,χρωμόσωμα:6,0
[CLS] το Σπεκτρ:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Σπεκτρ:5,Μιρ:3,0,Μιρ:3,0
[CLS] το Πριρόντα:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],Πριρόντα:4,Μιρ:3,0,Μιρ:3,0
[CLS] το Χιναγιάνα:6 είναι μέρος του [MASK] [MASK] . [SEP],Δήμου:2,Βουδισμού:4,0,Βουδισμός:5,0
[CLS] το Post Office Protocol είναι μέρος του [MASK] [MASK] [MASK] . [SEP],Post Office Protocol,Άλεκτρονικού:5,0,Ηλεκτρονικό:5 ταχυδρομείο:5,0
[CLS] το Παγκόσμιος:2 Ωκεανός:4 είναι μέρος του [MASK] . [SEP],πολέμου,Γη:2,0,Γη:2,0
[CLS] το φυτεία:3 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],φυτεία:3,γεωργίας:5,0,γεωργία:5,0
[CLS] το Ακουστική:4 είναι μέρος του [MASK] [MASK] . [SEP],Δήμου:2,Φυσικής:3,0,Φυσική:3,0
[CLS] το Παραγοντικό:6 είναι μέρος των [MASK] . [SEP],ΗΠΑ,μαθηματικών:5,0,μαθηματικά:5,0
[CLS] το Κελούτ:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],Κελούτ:4,Ιάβας:4,0,Ιάβα:3,0
[CLS] το Νότια:3 Αμερική:3 είναι μέρος του [MASK] . [SEP],χώρας,Γη:2,0,Γη:2,0
[CLS] το Πρόσημα:4 είναι μέρος των [MASK] [MASK] [MASK] [MASK] . [SEP],πρόσηων:4,μαθηματικών:5,0,μαθηματικά:5,0
[CLS] το Καμίνι:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Καμίνι:5,Αγγειοπλαστικής:7,0,Αγγειοπλαστική:7,0
[CLS] το φαρμακευτική:6 είναι μέρος του [MASK] . [SEP],πληθυσμού,βιολογίας:3,0,βιολογία:3,0
[CLS] το σφαιρωτό:6 σμήνος:3 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],σμήνος:3,γαλαξίας:5,0,γαλαξίας:5,0
[CLS] το εμβρυολογία:7 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],πμβυλογία:5,Ιατρικής:4,0,Ιατρική:3,0
[CLS] το αλλότροπα:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],αλλότροπα:5,χημείας:4,0,χημεία:3,0
[CLS] το σφαίρα:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],σφαίρα:5,φυσιγγίου:5,0,φυσίγγιο:6,0
[CLS] το ηλεκτρολύτης:7 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],πακύτος:5,Μπαταρίας:4,0,Μπαταρία:4,0
[CLS] το Δυτικό:2 Ημισφαίριο:8 είναι μέρος του [MASK] . [SEP],χώρας,Γη:2,0,Γη:2,0
[CLS] το Ανατολικό:4 ημισφαίριο:8 είναι μέρος του [MASK] . [SEP],χώρας,Γη:2,0,Γη:2,0
[CLS] το Σεμέρου:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],Σεμέρου:4,Ιάβας:4,0,Ιάβα:3,0
[CLS] το Ψηλορείτης:5 είναι μέρος του [MASK] [MASK] . [SEP],Δήμου:2,Κρήτη:3,0,Κρήτη:3,0
[CLS] το Καραβατζιστές:8 της Ουτρέχτης:7 είναι μέρος του [MASK] . [SEP],πολέμου,Μπαρόκ:4,0,Μπαρόκ:4,0
[CLS] το Πύραυλος:5 είναι μέρος του [MASK] [MASK] . [SEP],Δήμου:2,Διαστημοπλοίου:7,0,Διαστημόπλοιο:7,0
[CLS] το Δευτερονόμιο:6 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Δευνόμιο:5,Αγία:2 Γραφής:3,0,Αγία:2 Γραφή:3,0
[CLS] το μαθηματική:4 σημειογραφία:5 είναι μέρος των [MASK] [MASK] [MASK] [MASK] . [SEP],μαθητικών:4,μαθηματικών:5,0,μαθηματικά:5,0
[CLS] το Ιατρικό:3 λογισμικό:6 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],Ιατρική:3,Ιατρικής:4,0,Ιατρική:3,1
[CLS] το κλιματολογία:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],κλιματολογία:5,Φυσικής:3,0,Φυσική:3,0
[CLS] το Θεοδικία:6 είναι μέρος του [MASK] [MASK] . [SEP],Δήμου:2,θεολογίας:4,0,θεολογία:4,0
[CLS] το Ηλεκτροστατική:6 είναι μέρος του [MASK] [MASK] . [SEP],Δήμου:2,Φυσικής:3,0,Φυσική:3,0
[CLS] το Γουατεμάλα:6 είναι μέρος του [MASK] . [SEP],χώρας,Αμερικής:3,0,Αμερική:3,0
[CLS] το Ρητορική:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],Ρητοου:4,Επικοινωνίας:7,0,Επικοινωνία:6,0
[CLS] το Ανάλυση:3 λόγου:3 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],λόγου:3,Γλωσσολογίας:6,0,Γλωσσολογία:6,0
[CLS] το Κβαντ:3 - 2 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Κβαντ:3 - 2,Μιρ:3,0,Μιρ:3,0
[CLS] το Κβάντ:4 - 1 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Κβτ:3 - 1,Μιρ:3,0,Μιρ:3,0
[CLS] το λιμνολογία:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],λιμνολογία:5,χημείας:4,0,χημεία:3,0
[CLS] το λιμνολογία:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],λιμνολογία:5,Φυσικής:3,0,Φυσική:3,0
[CLS] το γεροντολογία:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],γεροντολογία:5,κοινωνιολογίας:5,0,κοινωνιολογία:5,0
[CLS] το παιδαγωγική:6 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],παχως:5,εκπαίδευσης:6 εκπαιδ:4,0,εκπαίδευση:5,0
[CLS] το Α ' Έσδρας:4 είναι μέρος του [MASK] [MASK] . [SEP],Δήμου:2,Αγία:2 Γραφής:3,0,Αγία:2 Γραφή:3,0
[CLS] το Όνομα:3 τομέα:3 είναι μέρος του [MASK] . [SEP],πολέμου,Διαδίκτυου:8,0,Διαδίκτυο:8,0
[CLS] το Διπλωματική:6 αποστολή:3 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Δαπλτικού:5,διπλωματικές:6 σχέσεις:3,0,διπλωματικές:6 σχέσεις:3,0
[CLS] το Ιησούς:4 του Ναυή:4 είναι μέρος του [MASK] . [SEP],πολέμου,Αγία:2 Γραφής:3,0,Αγία:2 Γραφή:3,0
[CLS] το Βιογεωγραφία:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Βιογεωγραφία:5,βιολογίας:3,0,βιολογία:3,0
[CLS] το τεχνολογία:5 πληροφοριών:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],πληχφολογίας:5,βιβλιοθήκης:6,0,βιβλιοθήκη:5,0
[CLS] το Ρεβενταδόρ:8 είναι μέρος του [MASK] [MASK] . [SEP],Ρήμου:2,Άνδεις:5,0,Άνδεις:5,0
[CLS] το διθάλαμο:5 κοινοβούλιο:4 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],κουου:3,δημοκρατίας:2,0,δημοκρατία:2,0
[CLS] το Αργαίος:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],Αργαίου:4,Μικρά:3 Ασίας:2,0,Μικρά:3 Ασία:2,0
[CLS] το Μακρομόριο:6 είναι μέρος του [MASK] [MASK] . [SEP],Ρήμου:2,κύτταρου:5,0,κύτταρο:5,0
[CLS] το Τσέρο:4 Τόρε:4 είναι μέρος του [MASK] [MASK] . [SEP],Ρήμου:2,Άνδεις:5,0,Άνδεις:5,0
[CLS] το διάγνωση:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],δαγνωση:4,ψυχολογίας:4,0,ψυχολογία:4,0
[CLS] το organzion:2 behane:2 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],organzion:2 behane:2,ψυχολογίας:4,0,ψυχολογία:4,0
[CLS] το Goodreads:3 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],Goodreads:3,Amazon . com,0,Amazon . com,0
[CLS] το Ιστόγραμμα:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Ιστόγραμμα:5,στατιστικής:3,0,στατιστική:3,0
[CLS] το Θεωρία:3 πολυπλοκότητας:8 είναι μέρος των [MASK] [MASK] [MASK] . [SEP],Θεωρία:3,μαθηματικών:5,0,μαθηματικά:5,0
[CLS] το λιμνολογία:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],λιμνολογία:5,οικολογίας:3,0,οικολογία:3,0
[CLS] το οβελίσκος:6 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],οβελσκος:5,μνημείου:4,0,μνημείο:3,0
[CLS] το Ανάπτυξη:6 των παιδιών:3 είναι μέρος του [MASK] . [SEP],πολέμου,ψυχολογίας:4,0,ψυχολογία:4,0
[CLS] το λιμνολογία:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],λιμνολογία:5,βιολογίας:3,0,βιολογία:3,0
[CLS] το στατιστική:3 είναι μέρος των [MASK] [MASK] [MASK] . [SEP],στατιτικών:3,μαθηματικών:5,0,μαθηματικά:5,0
[CLS] το Πείραμα:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],Πείραμα:4,επιστήμης:5,0,επιστήμη:5,0
[CLS] το Οσμή:3 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],Οσμή:3,Όσφρηση:4,0,Όσφρηση:4,0
[CLS] το Ραούνγκ:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],Ραούνγκ:4,Ιάβας:4,0,Ιάβα:3,0
[CLS] το Παλυνολογία:6 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Παλυλογία:5,βιολογίας:3,0,βιολογία:3,0
[CLS] το οινολογία:3 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],οινολογία:3,βιολογίας:3,0,βιολογία:3,0
[CLS] το Παγγαία:5 είναι μέρος του [MASK] . [SEP],χώρας,Γη:2,0,Γη:2,0
[CLS] το Ανοικτό:4 σμήνος:3 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],σμήνος:3,γαλαξίας:5,0,γαλαξίας:5,0
[CLS] το Εκκλησιολογία:6 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Εκκσιολογία:5,Χριστιανισμού:6,0,Χριστιανισμός:6,0
[CLS] το Μηχανική:4 μάθηση:3 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],μάθηση:3,στατιστικής:3,0,στατιστική:3,0
[CLS] το σκοτεινό:5 νεφέλωμα:6 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],πεφλτος:5,γαλαξίας:5,0,γαλαξίας:5,0
[CLS] το Ταμπλό:4 αυτοκινήτου:6 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],Ταμπλό:4,Αυτοκίνητου:6,0,Αυτοκίνητο:6,0
[CLS] το αμφιβληστροειδής:10 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],ααστροδήδή:5,Ματιού:4,0,Μάτι:3,0
[CLS] τα Δευτεροκανονικά:7 είναι μέρος του [MASK] . [SEP],πολέμου,Αγία:2 Γραφής:3,0,Αγία:2 Γραφή:3,0
[CLS] το Σπονδυλική:6 στήλη:3 είναι μέρος του [MASK] . [SEP],πολέμου,Ερειστικού:4,0,Ερειστικό:3 σύστημα,0
[CLS] το Γερμανικός:4 Στρατός:3 είναι μέρος του [MASK] . [SEP],πολέμου,Βέρμαχτ:5,0,Βέρμαχτ:5,0
[CLS] το μηχανική:3 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],μηχανικού:3,Φυσικής:3,0,Φυσική:3,0
[CLS] το Παλιρροιοστάσιο:8 είναι μέρος του [MASK] [MASK] . [SEP],Δήμου:2,Παλίρροιας:7,0,Παλίρροια:7,0
[CLS] το Ταχύτητα:4 διαφυγής:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],πχύτητας:4,βαρύτητας:5,0,βαρύτητα:5,0
[CLS] το Πλευρική:4 γραμμή:4 είναι μέρος του [MASK] . [SEP],πολέμου,Ψάρι:2,0,Ψάρι:2,0
[CLS] το ήνυστρο:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],ήνυστρο:4,Στόμαχου:4,0,Στόμαχος:4,0
[CLS] το Γλωσσική:5 πράξη:3 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Γλωσς:5,Γλωσσολογίας:6,0,Γλωσσολογία:6,0
[CLS] το Νεφέλωμα:6 είναι μέρος του [MASK] [MASK] . [SEP],Δήμου:2,γαλαξίας:5,0,γαλαξίας:5,0
[CLS] το άτομο:2 είναι μέρος του [MASK] [MASK] . [SEP],άτομο:2,Μορίου:3,0,Μόριο:3,0
[CLS] το Νεεμίας:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],Νεεμίας:4,Αγία:2 Γραφής:3,0,Αγία:2 Γραφή:3,0
[CLS] το υλικό:2 σώμα είναι μέρος του [MASK] . [SEP],σώμα,Φυσικής:3,0,Φυσική:3,0
[CLS] τα οργανικά:4 υλικά:2 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],παστήτισμού:4,Γρανάτας:4,0,Γρανάτα:4,0
[CLS] το Σουηδοί:5 είναι μέρος του [MASK] . [SEP],πολέμου,Σκανδιναβίας:6,0,Σκανδιναβία:6,0
[CLS] το Τωβίτ:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Τωβίτ:5,Αγία:2 Γραφής:3,0,Αγία:2 Γραφή:3,0
[CLS] το ασκητισμός:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],ασκητισμότισμού:5,φιλοσοφίας:6,0,φιλοσοφία:5,0
[CLS] το Όρος:2 Μπρόμο:4 είναι μέρος του [MASK] . [SEP],χώρας,Ιάβας:4,0,Ιάβα:3,0
[CLS] το Βάκλον:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Βάκλον:5,Πέου:3,0,Πέος:3,0
[CLS] το οινολογία:3 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],οινολογία:3,χημείας:4,0,χημεία:3,0
[CLS] το Μάουνα:4 Κέα:2 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Μαουαέα:5,Χαβάη:5,0,Χαβάη:5,0
[CLS] το οικόσημο:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Πακρς:5,πλήρες:3 οικόσημου:4,0,πλήρες:3 οικόσημο:4,0
[CLS] το ακτινοβολία:6 είναι μέρος του [MASK] . [SEP],πολέμου,Φυσικής:3,0,Φυσική:3,0
[CLS] το Εποχή:3 των Βίκινγκ:5 είναι μέρος του [MASK] . [SEP],ΗΠΑ,ιστορίας:2,0,ιστορία,0
[CLS] το Ορυκτολογία:6 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Πρυκλογία:5,Γεωλογίας:4,0,Γεωλογία:4,0
[CLS] το Μουλάς:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],Μουλάς:4,κλήρου:3,0,κλήρος:3,0
[CLS] το κύμα:3 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],κύματος:3,Φυσικής:3,0,Φυσική:3,0
[CLS] το ιατρική:3 ειδικότητα:4 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],ιαου:3,Ιατρικής:4,0,Ιατρική:3,0
[CLS] το κοινωνική:4 έρευνα:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],κρνωνισμού:4,κοινωνιολογίας:5,0,κοινωνιολογία:5,0
[CLS] το Αστρικό:3 σμήνος:3 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],σμήνου:3,γαλαξίας:5,0,γαλαξίας:5,0
[CLS] το Τρίτη:2 Δυναστεία:4 της Ουρ:3 είναι μέρος του [MASK] . [SEP],πολέμου,ιστορίας:2,0,ιστορία,0
[CLS] το αστική:2 γεωγραφία:4 είναι μέρος του [MASK] [MASK] . [SEP],αστικής:2,κοινωνιολογίας:5,0,κοινωνιολογία:5,0
[CLS] το διάγνωση:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],δαγνωση:4,Ιατρικής:4,0,Ιατρική:3,0
[CLS] το Φαρμακοκινητική:8 είναι μέρος του [MASK] [MASK] . [SEP],Δήμου:2,φαρμακευτικής:6,0,φαρμακευτική:6,0
[CLS] το κεντρόσωμα:6 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],κεντσωμα:5,χρωμοσώματος:7,0,χρωμόσωμα:6,0
[CLS] το Δίεδρη:5 γωνία:2 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],δαευωνία:5,Γεωμετρίας:6,0,Γεωμετρία:6,0
[CLS] το Λογιστική:5 είναι μέρος των [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],λογιτικών:5,Χρηματοοικονομικών:7,0,Χρηματοοικονομικά:7,0
[CLS] το γεροντολογία:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],γεροντολογία:5,Νοσηλευτικής:5,0,Νοσηλευτική:5,0
[CLS] το σιδηροδρομική:6 διάβαση:3 είναι μέρος των [MASK] . [SEP],πόλεις,Σιδηροτροχιών:7,0,Σιδηροτροχιά:7,0
[CLS] το Παχύς:4 δίσκος:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],δίσκος:4,γαλαξίας:5,0,γαλαξίας:5,0
[CLS] το Αγκούνγκ:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],Αγκούνγκ:4,Μπαλιού:4,0,Μπαλί:4,0
[CLS] το Α ' Βασιλειών:5 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Βασιλειών:5,Αγία:2 Γραφής:3,0,Αγία:2 Γραφή:3,0
[CLS] το Δίστιχο:5 είναι μέρος του [MASK] [MASK] . [SEP],Δήμου:2,ποίησης:4 ποιήσεως:5,0,ποίηση:3,0
[CLS] το Φωνητική:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],Φωνητικής:4,βιολογίας:3,0,βιολογία:3,0
[CLS] το Ομάδα:3 Στρατιών:4 Νότος:3 είναι μέρος του [MASK] . [SEP],πολέμου,Βέρμαχτ:5,0,Βέρμαχτ:5,0
[CLS] το μελέτη:3 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],μελέτη:3,επιστήμης:5,0,επιστήμη:5,0
[CLS] το Καρδιοπνευμονική:8 αναζωογόνηση:7 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],καργός:5,Ιατρικής:4,0,Ιατρική:3,0
[CLS] το Κύρια:2 διαγώνιος:4 πινάκων:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],παάου:4,Πίνακα:3,0,Πίνακας:3,0
[CLS] το Κοπάουε:6 είναι μέρος του [MASK] . [SEP],χώρας,Άνδεις:5,0,Άνδεις:5,0
[CLS] το Αριθμοί:5 είναι μέρος των [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],αριθμοίων:5,Τορών:2,0,Τορά:2,0
[CLS] το κερατοειδής:7 χιτώνας:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],χιτώνα:4,Ματιού:4,0,Μάτι:3,0
[CLS] το Αυχένας:5 είναι μέρος του [MASK] [MASK] . [SEP],Δήμου:2,Λαιμού:3,0,Λαιμός:3,0
[CLS] το πεχαμετρικός:6 δείκτης:4 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],δείκτος:4,χημείας:4,0,χημεία:3,0
[CLS] το Μετενσάρκωση:7 είναι μέρος του [MASK] [MASK] . [SEP],Δήμου:2,φιλοσοφίας:6,0,φιλοσοφία:5,0
[CLS] το Θεωρία:3 Πληροφορίας:5 είναι μέρος των [MASK] [MASK] [MASK] . [SEP],Θεωρία:3,μαθηματικών:5,0,μαθηματικά:5,0
[CLS] το Περιβαλλοντικός:7 παράγοντας:3 είναι μέρος του [MASK] [MASK] . [SEP],Πρωταθλήματος:2,οικοσυστήματος:6,0,οικοσύστημα:6,0
[CLS] το Μέιν:3 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],Μέιν:3,Μασαχουσέτη:6,0,Μασαχουσέτη:6,0
[CLS] το Υδρολογία:3 είναι μέρος του [MASK] [MASK] [MASK] . [SEP],Υδρολογία:3,Γεωλογίας:4,0,Γεωλογία:4,0
[CLS] τα οργανικά:4 υλικά:2 είναι μέρος του [MASK] [MASK] [MASK] [MASK] . [SEP],παστήτισμού:4,φυσιγγίου:5,0,φυσίγγιο:6,0
[CLS] το Ούμπινας:6 είναι μέρος του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Ούμπας:5,Άνδεις:5,0,Άνδεις:5,0
