sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] BMW 303 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Ferrari 166 S is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Honda Fireblade:3 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Nissan Quest is produced by [MASK] [MASK] . [SEP],Nissan Quest,Nissan,0,Nissan,0
[CLS] Lancia Lybra:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Lancia Lybra:3,Fiat,0,Fiat,0
[CLS] Ferrari FF is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Honda NR500:3 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Hwasong:3 - 5 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Hwasong:3 - 5,Iran,0,Iran,0
[CLS] Audi e - tron is produced by [MASK] . [SEP],Audi,Audi,1,Audi,1
[CLS] Volvo 140 Series is produced by [MASK] . [SEP],Volvo,Volvo,1,Volvo,1
[CLS] Renault Dauphine:3 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Hercules Graphics Card is produced by [MASK] [MASK] [MASK] . [SEP],Hercules Graphics Card,Hercules,0,Hercules,0
[CLS] Samsung NX:2 - mount:2 is produced by [MASK] . [SEP],Samsung,Samsung,1,Samsung,1
[CLS] IBM 3790:2 is produced by [MASK] . [SEP],IBM,IBM,1,IBM,1
[CLS] Eagle Premier is produced by [MASK] [MASK] . [SEP],Eagle Premier,Renault,0,Renault,0
[CLS] Fiat 124 Sport Spider is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Honda Domani:2 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Vickers Viking is produced by [MASK] [MASK] . [SEP],Vickers Viking,Vickers,0,Vickers,0
[CLS] Chevrolet Equinox:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Chevrolet Equinox:3,Chevrolet,0,Chevrolet,0
[CLS] Dodge Intrepid:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Dodge Intrepid:3,Dodge,0,Dodge,0
[CLS] Toyota RAV4:3 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Nissan Qashqai:4 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Honda VFR800:4 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Bentley Continental GT is produced by [MASK] . [SEP],Bentley,Bentley,1,Bentley,1
[CLS] Nissan Pivo:2 is produced by [MASK] [MASK] [MASK] . [SEP],Nissan Pivo:2,Nissan,0,Nissan,0
[CLS] Suzuki RGV500:5 is produced by [MASK] . [SEP],Suzuki,Suzuki,1,Suzuki,1
[CLS] IBM AP - 101 is produced by [MASK] . [SEP],IBM,IBM,1,IBM,1
[CLS] Toyota Crown Majesta:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] iPhone is produced by [MASK] [MASK] [MASK] . [SEP],U . S,Apple,0,Apple,0
[CLS] iPhone 5 is produced by [MASK] [MASK] [MASK] . [SEP],U . S,Apple,0,Apple,0
[CLS] Fiat Linea:2 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Microsoft Band is produced by [MASK] [MASK] . [SEP],Microsoft Band,Microsoft,0,Microsoft,0
[CLS] Chevrolet Chevelle:2 is produced by [MASK] [MASK] [MASK] . [SEP],Chevrolet Chevelle:2,Chevrolet,0,Chevrolet,0
[CLS] McLaren MP4:2 - 20 is produced by [MASK] . [SEP],McLaren,McLaren,1,McLaren,1
[CLS] Chevrolet Citation is produced by [MASK] [MASK] [MASK] . [SEP],Chevrolet Corvette:2,Chevrolet,0,Chevrolet,0
[CLS] Plymouth Prowler:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Plymouth Prowler:3,Chrysler,0,Chrysler,0
[CLS] Honda XR:2 series is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Cadillac CTS:2 - V is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Cadillac CTS:2 - V,Cadillac,0,Cadillac,0
[CLS] Porsche 944 is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] Intel 8008:2 is produced by [MASK] . [SEP],Intel,Intel,1,Intel,1
[CLS] Nintendo e - Reader is produced by [MASK] . [SEP],Nintendo,Nintendo,1,Nintendo,1
[CLS] Audi RS 4 is produced by [MASK] . [SEP],Audi,Audi,1,Audi,1
[CLS] Renault 4CV:3 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Cyber - shot is produced by [MASK] [MASK] [MASK] . [SEP],Cyber - shot,Sony,0,Sony,0
[CLS] Sony camcorders:3 is produced by [MASK] . [SEP],Sony,Sony,1,Sony,1
[CLS] Fairchild 71 is produced by [MASK] . [SEP],Fairchild,Fairchild,1,Fairchild,1
[CLS] BMW 003 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Nokia E72:3 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Toyota Comfort:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Suzuki Ertiga:2 is produced by [MASK] [MASK] [MASK] . [SEP],Suzuki Ertiga:2,Suzuki,0,Suzuki,0
[CLS] Renault Symbol is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Acura:2 ILX:2 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Acura:2 ILX:2,Honda,0,Honda,0
[CLS] Windows Phone 8 is produced by [MASK] [MASK] [MASK] . [SEP],Windows Phone 8,Microsoft,0,Microsoft,0
[CLS] Geo Metro is produced by [MASK] [MASK] . [SEP],Geo Metro,Suzuki,0,Suzuki,0
[CLS] Nokia E71:2 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] DualShock:4 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],DualShock:4,Sony,0,Sony,0
[CLS] Chevrolet Corvair:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Chevrolet Corvair:3,Chevrolet,0,Chevrolet,0
[CLS] Google Authenticator:4 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Google Authenticator:4,Google,0,Google,0
[CLS] Fiat Croma:2 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Audi A5 is produced by [MASK] [MASK] . [SEP],Audi A5,Audi,0,Audi,0
[CLS] Porsche 930 is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] iTunes Remote is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Apple Remote and Apple Remote,Apple,0,Apple,0
[CLS] Toyota Matrix is produced by [MASK] [MASK] . [SEP],Toyota Matrix,Toyota,0,Toyota,0
[CLS] Sony Alpha 99 is produced by [MASK] . [SEP],Sony,Sony,1,Sony,1
[CLS] Daihatsu:3 Terios:2 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Daihatsu:3 Terios:2,Toyota,0,Toyota,0
[CLS] Toyota Land Cruiser:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Packard Eight is produced by [MASK] [MASK] . [SEP],Packard Eight,Packard,0,Packard,0
[CLS] Toyota Camry:2 Solara:2 is produced by [MASK] [MASK] [MASK] . [SEP],Toyota Camry:2,Toyota,0,Toyota,0
[CLS] Datsun:2 Sports is produced by [MASK] [MASK] [MASK] . [SEP],Datsun:2 Sports,Nissan,0,Nissan,0
[CLS] Toyota Camry:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] BMW Z3:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Airbus A380:2 is produced by [MASK] [MASK] [MASK] . [SEP],Airbus A320:2,Airbus,0,Airbus,0
[CLS] Nokia N900:2 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Acura:2 RL is produced by [MASK] [MASK] [MASK] . [SEP],Acura:2 RL,Honda,0,Honda,0
[CLS] Dodge Spirit is produced by [MASK] [MASK] . [SEP],Dodge Spirit,Dodge,0,Dodge,0
[CLS] Honda Civic ( fifth generation ) is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Sony Mavica:2 is produced by [MASK] [MASK] [MASK] . [SEP],Sony Mavica:2,Sony,0,Sony,0
[CLS] PGM:2 - 17 Thor is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],PGM:2 - 17,Douglas,0,Douglas,0
[CLS] Fiat 850 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Alpine A108:3 is produced by [MASK] . [SEP],Alpine,Renault,0,Renault,0
[CLS] Toyota Coaster:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Siemens Desiro:2 is produced by [MASK] . [SEP],Siemens,Siemens,1,Siemens,1
[CLS] Triumph Stag:2 is produced by [MASK] [MASK] [MASK] . [SEP],Triumph Stag:2,Triumph,0,Triumph,0
[CLS] Volvo S70:2 is produced by [MASK] . [SEP],Volvo,Volvo,1,Volvo,1
[CLS] Honda Super Cub:2 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Honda FCX:2 Clarity:2 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Honda FCX:2 Clarity:2,Honda,0,Honda,0
[CLS] Fiat Panda is produced by [MASK] [MASK] . [SEP],Fiat Panda,Fiat,0,Fiat,0
[CLS] Jeep:2 Grand Cherokee is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Jeep:2 Grand Cherokee,Chrysler,0,Chrysler,0
[CLS] Cadillac Brougham:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Cadillac Brougham:3,Cadillac,0,Cadillac,0
[CLS] Porsche 959 is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] Dodge Charger:2 Daytona is produced by [MASK] [MASK] [MASK] . [SEP],Dodge Charger:2,Dodge,0,Dodge,0
[CLS] Honda CB400T:3 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] iPhone 4s:2 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],U . S .,Apple,0,Apple,0
[CLS] Chevrolet Chevelle:2 Laguna is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Chevrolet Chevelle:2 Laguna,Chevrolet,0,Chevrolet,0
[CLS] Renault Avantime:2 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Mercury Comet is produced by [MASK] [MASK] . [SEP],Mercury Comet,Mercury,0,Mercury,0
[CLS] BMW 503 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Toyota Sports 800 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Volvo S80:2 is produced by [MASK] . [SEP],Volvo,Volvo,1,Volvo,1
[CLS] Nintendo DS is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],S . S . S,Nintendo,0,Nintendo,0
[CLS] BMW M6 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Fiat Regata:2 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Audi Q7:2 is produced by [MASK] . [SEP],Audi,Audi,1,Audi,1
[CLS] iISO:3 flash shoe:2 is produced by [MASK] [MASK] [MASK] . [SEP],iISO:3,Sony,0,Sony,0
[CLS] Nissan Caravan:2 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Nissan NX:2 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] MessagePad:3 is produced by [MASK] [MASK] [MASK] . [SEP],MessagePad:3,Apple,0,Apple,0
[CLS] B - 17 Flying Fortress is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],B - 17 Flying Fortress,Boeing,0,Boeing,0
[CLS] Sony SLT:2 camera is produced by [MASK] . [SEP],Sony,Sony,1,Sony,1
[CLS] Toyota Allion:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Cadillac Northstar:2 LMP:2 is produced by [MASK] [MASK] [MASK] . [SEP],Cadillac Northstar:2,Cadillac,0,Cadillac,0
[CLS] Audi TT is produced by [MASK] [MASK] . [SEP],Audi TT,Audi,0,Audi,0
[CLS] Honda CB450:3 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Honda Civic Hybrid is produced by [MASK] [MASK] . [SEP],Honda Civic,Honda,0,Honda,0
[CLS] Nissan Skyline:2 GT - R is produced by [MASK] [MASK] [MASK] . [SEP],Nissan Skyline:2,Nissan,0,Nissan,0
[CLS] Honda Logo is produced by [MASK] [MASK] . [SEP],Honda Logo,Honda,0,Honda,0
[CLS] Apple III is produced by [MASK] . [SEP],Apple,Apple,1,Apple,1
[CLS] Porsche 997 is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] Fiat Bravo is produced by [MASK] [MASK] . [SEP],Fiat Bravo,Fiat,0,Fiat,0
[CLS] Toyota MR2:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Mitsubishi F1M:2 is produced by [MASK] . [SEP],Mitsubishi,Mitsubishi,1,Mitsubishi,1
[CLS] Apple I is produced by [MASK] . [SEP],Apple,Apple,1,Apple,1
[CLS] Sega Mega - CD is produced by [MASK] . [SEP],Sega,Sega,1,Sega,1
[CLS] DC - 9 is produced by [MASK] [MASK] [MASK] . [SEP],DC - 9,Douglas,0,Douglas,0
[CLS] Toyota Cressida:3 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] iPod Classic is produced by [MASK] . [SEP],Apple,Apple,1,Apple,1
[CLS] Honda Passport:2 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Scion:2 xD:2 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Scion:2 xD:2,Toyota,0,Toyota,0
[CLS] Triumph GT6:2 is produced by [MASK] . [SEP],Triumph,Triumph,1,Triumph,1
[CLS] SEAT:2 133 is produced by [MASK] [MASK] [MASK] . [SEP],SEAT:2 133,Fiat,0,Fiat,0
[CLS] Honda CR - X is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Honda N360:3 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Nissan Prairie is produced by [MASK] [MASK] . [SEP],Nissan Prairie,Nissan,0,Nissan,0
[CLS] Porsche 550 is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] Sony E - mount:2 is produced by [MASK] . [SEP],Sony,Sony,1,Sony,1
[CLS] Zelzal:3 - 2 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the chemical company Zelz:2,Iran,0,Iran,0
[CLS] Nissan Leaf is produced by [MASK] [MASK] . [SEP],Nissan Leaf,Nissan,0,Nissan,0
[CLS] Ferrari 125 S is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Toyota Hilux:2 is produced by [MASK] [MASK] [MASK] . [SEP],Toyota Hilux:2,Toyota,0,Toyota,0
[CLS] Toyota Verossa:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Toyota AE86:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Family Computer Disk System is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Family Computer Disk System,Nintendo,0,Nintendo,0
[CLS] Jeep:2 Compass:2 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Jeep:2 Compass:2,Jeep:2,0,Jeep:2,0
[CLS] BMW Z4:2 E85:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Douglas O - 31 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Douglas O - 31,Douglas,0,Douglas,0
[CLS] BMW 3 Series is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] BMW 5 Series is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Renault 16 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Chevrolet Corsica is produced by [MASK] [MASK] . [SEP],Chevrolet Corsica,Chevrolet,0,Chevrolet,0
[CLS] Mercury Montclair:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Mercury Montclair:3,Mercury,0,Mercury,0
[CLS] Xbox is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],U . S .,Microsoft,0,Microsoft,0
[CLS] Renault Modus:2 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Ferrari Mondial is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] BMW E32:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Triumph TR7:2 is produced by [MASK] . [SEP],Triumph,Triumph,1,Triumph,1
[CLS] RC - 135 is produced by [MASK] [MASK] [MASK] . [SEP],RC - 135,Boeing,0,Boeing,0
[CLS] Toyota Corolla:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Exmor:2 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],S . A . S,Sony,0,Sony,0
[CLS] Toyota ist is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Nokia Lumia:2 1020 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] iPhone 3GS:2 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],U . S .,Apple,0,Apple,0
[CLS] Audi R10:2 TDI:2 is produced by [MASK] . [SEP],Audi,Audi,1,Audi,1
[CLS] BMW New Class is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Honda Legend is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Honda Orthia:2 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Suzuki Ignis:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Suzuki Ignis:3,Suzuki,0,Suzuki,0
[CLS] Packard Super Eight is produced by [MASK] [MASK] [MASK] . [SEP],Packard Super Eight,Packard,0,Packard,0
[CLS] Nissan Avenir:2 is produced by [MASK] [MASK] [MASK] . [SEP],Nissan Avenir:2,Nissan,0,Nissan,0
[CLS] Nokia N73:3 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Cadillac Fleetwood Brougham:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Fleetwood Brougham:3,Cadillac,0,Cadillac,0
[CLS] Autobianchi:3 Y10:2 is produced by [MASK] [MASK] [MASK] . [SEP],Autobianchi:3,Fiat,0,Fiat,0
[CLS] Dodge Diplomat is produced by [MASK] [MASK] . [SEP],Dodge Diplomat,Dodge,0,Dodge,0
[CLS] Ferrari FXX:2 is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Fiat Marea is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Honda CBR600RR:6 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Scion:2 tC:2 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Scion:2 tC:2,Toyota,0,Toyota,0
[CLS] BMW E87:3 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Chevrolet HHR:3 is produced by [MASK] . [SEP],Chevrolet,Chevrolet,1,Chevrolet,1
[CLS] Nissan Cube is produced by [MASK] [MASK] . [SEP],Nissan Cube,Nissan,0,Nissan,0
[CLS] Audi V8 is produced by [MASK] [MASK] . [SEP],Audi V8,Audi,0,Audi,0
[CLS] iPod is produced by [MASK] [MASK] [MASK] . [SEP],U . S,Apple,0,Apple,0
[CLS] Honda CBX:2 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Yamaha Royal Star Venture:2 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Yamaha Royal Star Venture:2,Yamaha,0,Yamaha,0
[CLS] Chevrolet Corvette:2 C5:2 - R is produced by [MASK] [MASK] [MASK] . [SEP],Chevrolet Corvette:2,Chevrolet,0,Chevrolet,0
[CLS] Dodge Super Bee is produced by [MASK] . [SEP],Dodge,Dodge,1,Dodge,1
[CLS] Audi RS 2 Avant is produced by [MASK] . [SEP],Audi,Audi,1,Audi,1
[CLS] Toyota FT:2 - HS is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Ferrari 333 SP is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Acura:2 ZDX:3 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Acura:2 ZDX:3,Honda,0,Honda,0
[CLS] Yamaha TZR250:5 is produced by [MASK] . [SEP],Yamaha,Yamaha,1,Yamaha,1
[CLS] Bentley Mark VI is produced by [MASK] . [SEP],Bentley,Bentley,1,Bentley,1
[CLS] Dodge Lancer:2 is produced by [MASK] [MASK] [MASK] . [SEP],Dodge Lancer:2,Dodge,0,Dodge,0
[CLS] Nokia C7:2 - 00 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Mercury Villager:2 is produced by [MASK] [MASK] [MASK] . [SEP],Mercury Villager:2,Mercury,0,Mercury,0
[CLS] BMW M52:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Windows Phone 7 is produced by [MASK] [MASK] [MASK] . [SEP],Windows Phone 7,Microsoft,0,Microsoft,0
[CLS] Chevrolet Van is produced by [MASK] [MASK] . [SEP],Chevrolet Motors,Chevrolet,0,Chevrolet,0
[CLS] AGM:2 - 69 SRAM:2 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],AGM:2 - 69,Boeing,0,Boeing,0
[CLS] Honda S600:3 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Renault 21 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Bentley Brooklands:2 is produced by [MASK] [MASK] [MASK] . [SEP],Bentley Brooklands:2,Bentley,0,Bentley,0
[CLS] Super Game Boy is produced by [MASK] [MASK] [MASK] . [SEP],Super Game Boy,Nintendo,0,Nintendo,0
[CLS] BMW X3:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] BMW 3 Series is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Dodge Monaco is produced by [MASK] [MASK] . [SEP],Dodge Monaco,Dodge,0,Dodge,0
[CLS] Auto Avio:2 Costruzioni:2 815 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Auto Avio:2 Costruzioni:2,Ferrari,0,Ferrari,0
[CLS] BMW X5:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Alfa Romeo 164 is produced by [MASK] [MASK] . [SEP],Alfa Romeo,Fiat,0,Fiat,0
[CLS] Nissan 180SX:3 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Triumph TR4:2 is produced by [MASK] . [SEP],Triumph,Triumph,1,Triumph,1
[CLS] Nissan R390:3 GT1:2 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] B - 29 Superfortress:3 is produced by [MASK] [MASK] [MASK] . [SEP],B - 29,Boeing,0,Boeing,0
[CLS] Lancia Ypsilon:2 is produced by [MASK] . [SEP],Lancia,Fiat,0,Fiat,0
[CLS] Platform Controller:2 Hub is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Platform Controller:2 Hub,Intel,0,Intel,0
[CLS] IBM 7030:2 Stretch:3 is produced by [MASK] . [SEP],IBM,IBM,1,IBM,1
[CLS] Audi S5:2 is produced by [MASK] . [SEP],Audi,Audi,1,Audi,1
[CLS] MacBook:3 Air is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],MacBook:3 Air,Apple,0,Apple,0
[CLS] Alfa Romeo 75 is produced by [MASK] [MASK] . [SEP],Alfa Romeo,Fiat,0,Fiat,0
[CLS] Nissan S30:2 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Douglas DC - 5 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Douglas DC - 5,Douglas,0,Douglas,0
[CLS] iPod shuffle:2 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Apple,0,Apple,0
[CLS] Audi R18:2 is produced by [MASK] . [SEP],Audi,Audi,1,Audi,1
[CLS] Chevrolet Orlando is produced by [MASK] [MASK] . [SEP],Chevrolet Orlando,Chevrolet,0,Chevrolet,0
[CLS] Toyota bB:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Ferrari 375 F1 is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Alfa Romeo Alfasud:3 is produced by [MASK] [MASK] . [SEP],Alfa Romeo,Fiat,0,Fiat,0
[CLS] Yamaha YZF:3 - R1:2 is produced by [MASK] . [SEP],Yamaha,Yamaha,1,Yamaha,1
[CLS] Ferrari 312PB:3 is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Chevrolet Brookwood:2 is produced by [MASK] [MASK] [MASK] . [SEP],Chevrolet Brookwood:2,Chevrolet,0,Chevrolet,0
[CLS] Dodge Power Wagon:2 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Dodge Power Wagon:2,Dodge,0,Dodge,0
[CLS] Triumph TR8:2 is produced by [MASK] . [SEP],Triumph,Triumph,1,Triumph,1
[CLS] Renault Koleos:3 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Audi 100 is produced by [MASK] [MASK] . [SEP],Audi 100,Audi,0,Audi,0
[CLS] Fiat Duna is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Audi S4:2 is produced by [MASK] . [SEP],Audi,Audi,1,Audi,1
[CLS] Chromebook:2 Pixel:2 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Chromebook:2 Pixel:2,Google,0,Google,0
[CLS] Chrysler 300C:2 is produced by [MASK] . [SEP],Chrysler,Chrysler,1,Chrysler,1
[CLS] AGM:2 - 86 ALCM:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],AGM:2 - 86,Boeing,0,Boeing,0
[CLS] Alfa Romeo Brera:2 is produced by [MASK] [MASK] . [SEP],Alfa Romeo,Fiat,0,Fiat,0
[CLS] Volvo Duett:2 is produced by [MASK] . [SEP],Volvo,Volvo,1,Volvo,1
[CLS] Sega 32X:2 is produced by [MASK] . [SEP],Sega,Sega,1,Sega,1
[CLS] BMW i3:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Toyota GT - 86 xdxd:4 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Toyota LiteAce:4 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] C - 82 Packet:2 is produced by [MASK] [MASK] [MASK] . [SEP],C - 82,Fairchild,0,Fairchild,0
[CLS] Honda Z series is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Packard One - Twenty is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Packard One - Twenty,Packard,0,Packard,0
[CLS] Alpine A106:3 is produced by [MASK] . [SEP],Alpine,Renault,0,Renault,0
[CLS] Honda Shadow is produced by [MASK] [MASK] . [SEP],Honda Shadow,Honda,0,Honda,0
[CLS] Chevrolet S - 10 Blazer:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Chevrolet S - 10,Chevrolet,0,Chevrolet,0
