sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Maritime Forces Atlantic consists of [MASK] [MASK] [MASK] . [SEP],the Marines:2,HMCS:2 Summerside:2,0,HMCS:2 Summerside:2,0
[CLS] Streusel:3 consists of [MASK] [MASK] . [SEP],two villages,flour:2,0,flour:2,0
[CLS] Ivy League consists of [MASK] [MASK] [MASK] . [SEP],the Ivys:2,Brown University,0,Brown University,0
[CLS] sunflower:2 oil consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . acid,sunflower:2 seed,0,sunflower:2 seed,0
[CLS] Nordic skiing:2 consists of [MASK] [MASK] [MASK] . [SEP],the ski disciplines,cross - country skiing:2,0,cross - country skiing:2,0
[CLS] Labour Party consists of [MASK] . [SEP],Labour,Scottish Labour Party,0,Scottish Labour Party,0
[CLS] Wan brothers consists of [MASK] [MASK] . [SEP],two brothers,Wan Laiming:2,0,Wan Laiming:2,0
[CLS] kitchenware:2 consists of [MASK] [MASK] . [SEP],kitchenware:2,tableware:2,0,tableware:2,0
[CLS] palladium:3 ( II ) iodide:3 consists of [MASK] . [SEP],sodium,palladium:3,0,palladium:3,0
[CLS] Bongo:2 Maffin:2 consists of [MASK] [MASK] . [SEP],two villages,Thandiswa:3 Mazwai:3,0,Thandiswa:3 Mazwai:3,0
[CLS] Pennsylvanian:2 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the . ofs:2,Kasimovian:3,0,Kasimovian:3,0
[CLS] Shun:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,Susumu:2 Hirasawa:3,0,Susumu:2 Hirasawa:3,0
[CLS] Delivery:3 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Pip:2 Pyle:2,0,Pip:2 Pyle:2,0
[CLS] Pink Military consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . .s:2,Jayne:2 Casey,0,Jayne:2 Casey,0
[CLS] Cinque:2 Terre consists of [MASK] [MASK] . [SEP],two municipalities,Corniglia:3,0,Corniglia:3,0
[CLS] Mix - in consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,ice cream,0,ice cream,0
[CLS] Dirty White Boy consists of [MASK] [MASK] . [SEP],two tracks,David Glen Eisley:2,0,David Glen Eisley:2,0
[CLS] One Dove consists of [MASK] [MASK] . [SEP],three Dove,Dot Allison,0,Dot Allison,0
[CLS] Mischmetal:4 consists of [MASK] [MASK] . [SEP],chemical compounds,cerium:2,0,cerium:2,0
[CLS] Mew:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Jonas Bjerre:3,0,Jonas Bjerre:3,0
[CLS] Kuurdak:3 consists of [MASK] . [SEP],villages,lamb:2 meat,0,lamb:2 meat,0
[CLS] Okean:2 Elzy:2 consists of [MASK] [MASK] [MASK] . [SEP],the followings:2,Svyatoslav:4 Vakarchuk:3,0,Svyatoslav:4 Vakarchuk:3,0
[CLS] superhero:3 fiction consists of [MASK] [MASK] . [SEP],three categories,superhero:3,0,superhero:3,0
[CLS] Novembers:2 Doom consists of [MASK] . [SEP],Doom,Paul Kuhr:2,0,Paul Kuhr:2,0
[CLS] Specialized:2 - Lululemon:3 2012 consists of [MASK] [MASK] [MASK] . [SEP],three followings:2,Ellen van Dijk:2,0,Ellen van Dijk:2,0
[CLS] New Christs:2 consists of [MASK] [MASK] [MASK] . [SEP],two Christs:2,Rob Younger,0,Rob Younger,0
[CLS] antimony:2 trifluoride:5 consists of [MASK] . [SEP],compounds,fluorine:3,0,fluorine:3,0
[CLS] The White Stripes:2 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the White Strips:2,Meg White,0,Meg White,0
[CLS] Electrafixion:4 consists of [MASK] . [SEP],steps,Ian McCulloch:5,0,Ian McCulloch:5,0
[CLS] Litti:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Sattu:2,0,Sattu:2,0
[CLS] Hate Forest consists of [MASK] [MASK] . [SEP],two members,Drudkh:3,0,Drudkh:3,0
[CLS] Leeward:2 Islands consists of [MASK] . [SEP],islands,Raiatea:2,0,Raiatea:2,0
[CLS] Labour Party consists of [MASK] . [SEP],Labour,Welsh Labour,0,Welsh Labour,0
[CLS] Death by Stereo consists of [MASK] [MASK] . [SEP],two tracks,Efrem:3 Schulz,0,Efrem:3 Schulz,0
[CLS] Raybeats:3 consists of [MASK] [MASK] . [SEP],two musicians,Jody:2 Harris,0,Jody:2 Harris,0
[CLS] Portuguese sauce:2 consists of [MASK] . [SEP],sugar,curry:2 powder:2,0,curry:2 powder:2,0
[CLS] The Notorious:3 Cherry Bombs:2 consists of [MASK] [MASK] . [SEP],two members,Eddie Bayers:2,0,Eddie Bayers:2,0
[CLS] The Rockers:2 consists of [MASK] [MASK] [MASK] . [SEP],the Rockers:2,Shawn Michaels,0,Shawn Michaels,0
[CLS] A Divine Double Feature consists of [MASK] [MASK] [MASK] . [SEP],three followings:2,The Diane Linkletter:3 Story,0,The Diane Linkletter:3 Story,0
[CLS] Ś consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,acute accent,0,acute accent,0
[CLS] Boys Brigade consists of [MASK] [MASK] [MASK] . [SEP],: Boyss:2,Malcolm Burn,0,Malcolm Burn,0
[CLS] Edda consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Poetic:2 Edda,0,Poetic:2 Edda,0
[CLS] Bekka:2 & Billy consists of [MASK] [MASK] . [SEP],two songs,Bekka:2 Bramlett:3,0,Bekka:2 Bramlett:3,0
[CLS] hafnium:3 tetrafluoride:5 consists of [MASK] [MASK] . [SEP],carbon compounds,hafnium:3,0,hafnium:3,0
[CLS] Fourplay:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Lee Ritenour:3,0,Lee Ritenour:3,0
[CLS] White Christmas consists of [MASK] . [SEP],Christmas,raisin:2,0,raisin:2,0
[CLS] Houska:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,wheat flour:2,0,wheat flour:2,0
[CLS] Italian Armed Forces consists of [MASK] [MASK] [MASK] [MASK] . [SEP],"the , ofs:2",Italian Navy,0,Italian Navy,0
[CLS] The Tonight Show consists of [MASK] [MASK] [MASK] . [SEP],the Tonight Show,The Tonight Show with Jay Leno:2,0,The Tonight Show with Jay Leno:2,0
[CLS] Basilica of Santa Maria Novella:2 consists of [MASK] [MASK] . [SEP],two churches,Tornabuoni:4 Chapel,0,Tornabuoni:4 Chapel,0
[CLS] Canadian Armed Forces consists of [MASK] [MASK] [MASK] [MASK] . [SEP],"the , of Forces",Canadian Forces Intelligence Command,0,Canadian Forces Intelligence Command,0
[CLS] The Lightning Seeds:2 consists of [MASK] [MASK] . [SEP],two tracks,Ian Broudie:3,0,Ian Broudie:3,0
[CLS] barium:2 fluoride:3 consists of [MASK] [MASK] . [SEP],carbon compounds,barium:2,0,barium:2,0
[CLS] Led Zeppelin consists of [MASK] [MASK] [MASK] . [SEP],the ands:2,Jimmy Page,0,Jimmy Page,0
[CLS] Nadja:2 consists of [MASK] [MASK] . [SEP],3 villages,Aidan:2 Baker,0,Aidan:2 Baker,0
[CLS] The Disciplines:3 consists of [MASK] [MASK] [MASK] . [SEP],the ands:2,Ken Stringfellow:3,0,Ken Stringfellow:3,0
[CLS] Poco consists of [MASK] . [SEP],Poco,Richie Furay:2,0,Richie Furay:2,0
[CLS] Islands consists of [MASK] . [SEP],islands,Jim Guthrie,0,Jim Guthrie,0
[CLS] Guatemalan:2 military consists of [MASK] . [SEP],military,Guatemalan:2 Air Force,0,Guatemalan:2 Air Force,0
[CLS] North Frisian:3 Islands consists of [MASK] . [SEP],islands,Sylt:2,0,Sylt:2,0
[CLS] Early Cretaceous consists of [MASK] . [SEP],rocks,Albian:2,0,Albian:2,0
[CLS] Tenkasi:2 Lok Sabha constituency consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the Lok Sabha constituency,Srivilliputhur:5,0,Srivilliputhur:5,0
[CLS] Unisonic:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and . .,Kosta:2 Zafiriou:3,0,Kosta:2 Zafiriou:3,0
[CLS] Veruca:2 Salt consists of [MASK] . [SEP],salt,Stacy Jones,0,Stacy Jones,0
[CLS] Centre Georges Pompidou:3 consists of [MASK] . [SEP],buildings,Institute for Research and Coordination:2 Acoustic / Music,0,Institute for Research and Coordination:2 Acoustic / Music,0
[CLS] North America consists of [MASK] [MASK] . [SEP],the species,Central America,0,Central America,0
[CLS] Highway 101 consists of [MASK] [MASK] [MASK] . [SEP],the Highways:2,Nikki Nelson,0,Nikki Nelson,0
[CLS] Azure:2 Ray consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,Orenda:2 Fink,0,Orenda:2 Fink,0
[CLS] Tony ! Toni ! Toné:2 ! consists of [MASK] [MASK] . [SEP],three songs,Raphael Saadiq:3,0,Raphael Saadiq:3,0
[CLS] Duck and Cover consists of [MASK] [MASK] [MASK] . [SEP],the ands:2,Tom Cora:2,0,Tom Cora:2,0
[CLS] Kiso:2 Three Rivers consists of [MASK] [MASK] . [SEP],three rivers,Ibi:2 River,0,Ibi:2 River,0
[CLS] 2014 UCI World Tour consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the UCI UCIs:2,2014 Grand Prix Cycliste:4 de Québec,0,2014 Grand Prix Cycliste:4 de Québec,0
[CLS] Pain consists of [MASK] . [SEP],Pain,Peter Tägtgren:3,0,Peter Tägtgren:3,0
[CLS] Minnesota State Colleges and Universities System consists of [MASK] [MASK] . [SEP],four schools,Riverland:2 Community College,0,Riverland:2 Community College,0
[CLS] The Legend of Drizzt:3 consists of [MASK] [MASK] . [SEP],two episodes,The Dark Elf Trilogy:2,0,The Dark Elf Trilogy:2,0
[CLS] resistance during World War II consists of [MASK] . [SEP],resistance,Norwegian resistance movement,0,Norwegian resistance movement,0
[CLS] The Damned:2 consists of [MASK] [MASK] . [SEP],two bands,David Vanian:2,0,David Vanian:2,0
[CLS] Fifth Dimension consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . .s:2,Florence LaRue:3,0,Florence LaRue:3,0
[CLS] Trust consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Norbert Krief:2,0,Norbert Krief:2,0
[CLS] Sequoia:3 & Kings Canyon National Parks consists of [MASK] [MASK] . [SEP],two sections,Kings Canyon National Park,0,Kings Canyon National Park,0
[CLS] laptop:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,computer keyboard,0,computer keyboard,0
[CLS] The Chicharones:3 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the Chi ofs:2,Josh Martinez,0,Josh Martinez,0
[CLS] Guns N ' Roses consists of [MASK] [MASK] . [SEP],three musicians,DJ Ashba:2,0,DJ Ashba:2,0
[CLS] Indian ice cream consists of [MASK] [MASK] [MASK] . [SEP],the ice cream,Shepherdia:2 canadensis:3,0,Shepherdia:2 canadensis:3,0
[CLS] Yale College consists of [MASK] [MASK] . [SEP],three students,Jonathan Edwards College,0,Jonathan Edwards College,0
[CLS] Manhattan consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Randalls:2 Island,0,Randalls:2 Island,0
[CLS] NYC consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Ryosuke:3 Yamada:2,0,Ryosuke:3 Yamada:2,0
[CLS] Mongrel:3 consists of [MASK] [MASK] . [SEP],2 municipalities,Andy Nicholson,0,Andy Nicholson,0
[CLS] sodium selenide:3 consists of [MASK] . [SEP],sodium,selenium:3,0,selenium:3,0
[CLS] Wierix:2 family consists of [MASK] [MASK] . [SEP],two species,Hieronymus Wierix:2,0,Hieronymus Wierix:2,0
[CLS] lox:2 consists of [MASK] [MASK] . [SEP],thex:2,salmon:2,0,salmon:2,0
[CLS] Muses:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Polyhymnia:5,0,Polyhymnia:5,0
[CLS] Black Oak Arkansas consists of [MASK] [MASK] . [SEP],two communities,Tommy Aldridge:3,0,Tommy Aldridge:3,0
[CLS] The Meters:2 consists of [MASK] [MASK] [MASK] . [SEP],the Meters:2,Ziggy:2 Modeliste:2,0,Ziggy:2 Modeliste:2,0
[CLS] Grind:3 Line consists of [MASK] [MASK] . [SEP],two tracks,Kris Draper:2,0,Kris Draper:2,0
[CLS] Chakuli:3 pitha:2 consists of [MASK] [MASK] . [SEP],two villages,rice flour:2,0,rice flour:2,0
[CLS] rubidium:3 chloride:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of chloride:2,chlorine:3,0,chlorine:3,0
[CLS] Miami Sound Machine consists of [MASK] [MASK] . [SEP],two musicians,Gloria Estefan:2,0,Gloria Estefan:2,0
[CLS] Baton:2 Rouge consists of [MASK] [MASK] [MASK] [MASK] . [SEP],"the , ofs:2",Kelly Keeling:2,0,Kelly Keeling:2,0
[CLS] Fisher consists of [MASK] . [SEP],Fisher,Ron Wasserman:2,0,Ron Wasserman:2,0
[CLS] Floetry:3 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of .s:2,Marsha:2 Ambrosius:3,0,Marsha:2 Ambrosius:3,0
[CLS] runza:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of .s:2,bread:2,0,bread:2,0
[CLS] potassium:3 bisulfide:4 consists of [MASK] . [SEP],sodium,sulfur:2,0,sulfur:2,0
[CLS] Pecan:2 pie consists of [MASK] [MASK] [MASK] . [SEP],Pe . pie,Carya:2 illinoinensis:4,0,Carya:2 illinoinensis:4,0
[CLS] The Gathering:3 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the and ofs:2,Anneke:2 van Giersbergen:3,0,Anneke:2 van Giersbergen:3,0
[CLS] superconducting:4 magnet:2 consists of [MASK] [MASK] [MASK] . [SEP],the mags:2,superconducting:4 wire,0,superconducting:4 wire,0
[CLS] Old and New Dreams consists of [MASK] [MASK] . [SEP],two songs,Ed Blackwell,0,Ed Blackwell,0
[CLS] gallium:2 nitrate:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of nit acid,gallium:2,0,gallium:2,0
[CLS] Buttermilk:3 koldskål:4 consists of [MASK] [MASK] . [SEP],a seeds,buttermilk:4,0,buttermilk:4,0
[CLS] Rotting:2 Christ consists of [MASK] . [SEP],Christ,Sakis:2 Tolis:2,0,Sakis:2 Tolis:2,0
[CLS] Indian Air Force consists of [MASK] [MASK] [MASK] [MASK] . [SEP],"the , ofs:2",Central Air Command,0,Central Air Command,0
[CLS] Beryllium:3 telluride:3 consists of [MASK] [MASK] . [SEP],carbon compounds,tellurium:3,0,tellurium:3,0
[CLS] Run the Jewels:2 consists of [MASK] [MASK] [MASK] . [SEP],three Jewels:2,Killer Mike,0,Killer Mike,0
[CLS] Veurne:2 consists of [MASK] [MASK] . [SEP],the municipalities,Wulveringem:4,0,Wulveringem:4,0
[CLS] Neoproterozoic:5 consists of [MASK] [MASK] . [SEP],two years,Cryogenian:3,0,Cryogenian:3,0
[CLS] Dutch Caribbean consists of [MASK] [MASK] . [SEP],three Caribbean,Aruba:2,0,Aruba:2,0
[CLS] chromium:3 ( IV ) chloride:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],ch and of chloride:2,chlorine:3,0,chlorine:3,0
[CLS] cheese:2 bun consists of [MASK] [MASK] [MASK] . [SEP],cheese:2 bun,Manihot:2 esculenta:3,0,Manihot:2 esculenta:3,0
[CLS] Grindhouse:4 consists of [MASK] [MASK] . [SEP],two houses,Death Proof:2,0,Death Proof:2,0
[CLS] October Faction:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . .s:2,Bill Stevenson,0,Bill Stevenson,0
[CLS] The Plimsouls:4 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the Pl of ofs:2,Peter Case,0,Peter Case,0
[CLS] Vanity:2 6 consists of [MASK] [MASK] [MASK] . [SEP],theitys:3,Vanity:2,0,Vanity:2,0
[CLS] Mega Man X consists of [MASK] [MASK] . [SEP],two levels,Mega Man X Collection,0,Mega Man X Collection,0
[CLS] Potassium:3 fulminate:3 consists of [MASK] [MASK] [MASK] . [SEP],a chemicalium:2,potassium:3,0,potassium:3,0
[CLS] Bombay Vikings consists of [MASK] [MASK] . [SEP],two members,Neeraj:3 Shridhar:3,0,Neeraj:3 Shridhar:3,0
[CLS] Egyptian Museum of Berlin consists of [MASK] [MASK] [MASK] [MASK] . [SEP],Egyptian Egyptian Egyptian Egypt,Nefertiti:3 Bust:2,0,Nefertiti:3 Bust:2,0
[CLS] Ziaur:2 Rahman Zia:2 consists of [MASK] [MASK] . [SEP],three villages,Shironamhin:4,0,Shironamhin:4,0
[CLS] Batata:2 vada:2 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],a and ofa:2,potato:2,0,potato:2,0
[CLS] Idoli:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Srđan:3 Šaper:2,0,Srđan:3 Šaper:2,0
[CLS] Collider:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Jed:2 Davis,0,Jed:2 Davis,0
[CLS] paneer:2 tikka:2 masala:2 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the - ofs:2,paneer:2,0,paneer:2,0
[CLS] North Mississippi Allstars:3 consists of [MASK] [MASK] . [SEP],two members,Luther Dickinson,0,Luther Dickinson,0
[CLS] postal address consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,postal code,0,postal code,0
[CLS] Ö consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,diaeresis:3,0,diaeresis:3,0
[CLS] Zeelandic:2 Flanders consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the and of Flanders,Sluis:3,0,Sluis:3,0
[CLS] The Sabata:2 Trilogy:2 consists of [MASK] [MASK] [MASK] . [SEP],three Trilogy:2,"Adiós:2 , Sabata:2",0,"Adiós:2 , Sabata:2",0
[CLS] Steel Mill consists of [MASK] [MASK] . [SEP],two Mill,Bruce Springsteen,0,Bruce Springsteen,0
[CLS] Psalms:3 consists of [MASK] [MASK] [MASK] . [SEP],Psals:3,Psalm:3 88,0,Psalm:3 88,0
[CLS] Melbourne tram network consists of [MASK] [MASK] [MASK] . [SEP],the trams:2,route 59,0,route 59,0
[CLS] Tate consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],a . . . .,Tate St Ives:2,0,Tate St Ives:2,0
[CLS] Humble:2 Pie consists of [MASK] [MASK] . [SEP],two tracks,Steve Marriott:3,0,Steve Marriott:3,0
[CLS] The Enemy consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Chris Knox,0,Chris Knox,0
[CLS] Ottawa Islands consists of [MASK] [MASK] . [SEP],two islands,Booth Island,0,Booth Island,0
[CLS] Brother Clyde consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of .s:2,Billy Ray Cyrus,0,Billy Ray Cyrus,0
[CLS] The Easy Hoes:2 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the Easy Hoes:2,Art Alexakis:2,0,Art Alexakis:2,0
[CLS] Republic of Korea Navy consists of [MASK] [MASK] [MASK] [MASK] . [SEP],"the , ofs:2",Republic of Korea Marine Corps,0,Republic of Korea Marine Corps,0
[CLS] Kleiderman:4 consists of [MASK] [MASK] [MASK] . [SEP],"the ,s:2",Branco Mello,0,Branco Mello,0
[CLS] Foster & Lloyd consists of [MASK] [MASK] . [SEP],two companies,Radney:2 Foster,0,Radney:2 Foster,0
[CLS] Extremely:2 high frequency consists of [MASK] [MASK] . [SEP],the frequency,W band,0,W band,0
[CLS] Guernsey:3 Gâche:2 consists of [MASK] [MASK] . [SEP],four municipalities,raisin:2,0,raisin:2,0
[CLS] The Pretty Things consists of [MASK] [MASK] [MASK] . [SEP],the Pretty Things,Phil May,0,Phil May,0
[CLS] Incognito:3 consists of [MASK] [MASK] [MASK] . [SEP],"two ,s:2",Jean - Paul ' Bluey:2 ' Maunick:2,0,Jean - Paul ' Bluey:2 ' Maunick:2,0
[CLS] Len consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],a . . . .,Marc Costanzo:2,0,Marc Costanzo:2,0
[CLS] republic consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,presidential system,0,presidential system,0
[CLS] L - selenocysteine:5 consists of [MASK] [MASK] . [SEP],two compounds,selenium:3,0,selenium:3,0
[CLS] Italian Parliament consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the House of Parliament,Senate of the Republic of Italy,0,Senate of the Republic of Italy,0
[CLS] A Camp consists of [MASK] [MASK] . [SEP],a Camp,Niclas:3 Frisk:2,0,Niclas:3 Frisk:2,0
[CLS] Paper Faces consists of [MASK] [MASK] . [SEP],two tracks,Adam Blake,0,Adam Blake,0
[CLS] Stowe:2 House consists of [MASK] [MASK] . [SEP],two houses,English garden,0,English garden,0
[CLS] cobaltous:3 chloride:2 consists of [MASK] [MASK] . [SEP],carbon compounds,chlorine:3,0,chlorine:3,0
[CLS] The Colourfield:2 consists of [MASK] [MASK] [MASK] . [SEP],the Colourfield:2,Terry Hall,0,Terry Hall,0
[CLS] People ' s Liberation Army consists of [MASK] [MASK] [MASK] [MASK] . [SEP],"the , 000s:2",People ' s Liberation Army Air Force,0,People ' s Liberation Army Air Force,0
[CLS] Passatelli:3 consists of [MASK] [MASK] . [SEP],two villages,bread:2 crumbs:3,0,bread:2 crumbs:3,0
[CLS] nickel:2 silver consists of [MASK] [MASK] . [SEP],the %,nickel:2,0,nickel:2,0
[CLS] Kuih:2 semperit:3 consists of [MASK] [MASK] . [SEP],twos:2,wheat flour:2,0,wheat flour:2,0
[CLS] Government of Manuel Valls II consists of [MASK] [MASK] [MASK] . [SEP],the Cabinets:2,Manuel Valls,0,Manuel Valls,0
[CLS] AFC South consists of [MASK] [MASK] [MASK] . [SEP],the AFC divisions,Tennessee Titans,0,Tennessee Titans,0
[CLS] New Testament consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . .s:2,Epistle:3 to the Colossians:3,0,Epistle:3 to the Colossians:3,0
[CLS] Vatapá:3 consists of [MASK] [MASK] . [SEP],2 villages,bread:2,0,bread:2,0
[CLS] Mechanical Poet consists of [MASK] [MASK] . [SEP],two musicians,Lex Plotnikoff:4,0,Lex Plotnikoff:4,0
[CLS] Criteria:3 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,Steve Pedersen,0,Steve Pedersen,0
[CLS] peacock:3 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Green Peafowl:4,0,Green Peafowl:4,0
[CLS] Karmakanic:3 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,Jonas Reingold:2,0,Jonas Reingold:2,0
[CLS] yttrium:3 ( III ) sulfide:3 consists of [MASK] . [SEP],compounds,yttrium:3,0,yttrium:3,0
[CLS] Eyedea:2 & Abilities:3 consists of [MASK] [MASK] . [SEP],two species,DJ Abilities:3,0,DJ Abilities:3,0
[CLS] Former Ladies of the Supremes:2 consists of [MASK] [MASK] . [SEP],three members,Joyce Vincent Wilson,0,Joyce Vincent Wilson,0
[CLS] Pretty Mean Sisters consists of [MASK] [MASK] . [SEP],two members,Jacqueline Moore,0,Jacqueline Moore,0
[CLS] Sparks consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],a . . . .,Ron Mael:2,0,Ron Mael:2,0
[CLS] Old Funeral consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Olve:2 Eikemo:3,0,Olve:2 Eikemo:3,0
[CLS] Twisted:2 Wheel consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . .s:2,Rick Lees:2,0,Rick Lees:2,0
[CLS] John Morrison and The Miz:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],John Morrison and John Morrison,The Miz:2,0,The Miz:2,0
[CLS] Ratata:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Mauro Scocco:2,0,Mauro Scocco:2,0
[CLS] Talmud consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Jerusalem Talmud,0,Jerusalem Talmud,0
[CLS] Fourth Balkenende:3 cabinet consists of [MASK] . [SEP],ministers,Jan Kees:2 de Jager:2,0,Jan Kees:2 de Jager:2,0
[CLS] neenish:3 tart:2 consists of [MASK] [MASK] [MASK] . [SEP],a tart:2,pastry:2,0,pastry:2,0
[CLS] Silverchair:3 consists of [MASK] [MASK] [MASK] . [SEP],"two ,s:2",Daniel Johns,0,Daniel Johns,0
[CLS] Ra : IN consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of .s:2,Pata:2,0,Pata:2,0
[CLS] Batchoy:3 consists of [MASK] [MASK] . [SEP],2 villages,noodle:3,0,noodle:3,0
[CLS] Giant Sand consists of [MASK] [MASK] . [SEP],two Sand,Calexico:3,0,Calexico:3,0
[CLS] The Silmarillion:4 consists of [MASK] [MASK] . [SEP],three books,Quenta:2 Silmarillion:4,0,Quenta:2 Silmarillion:4,0
[CLS] Patrick Drake and Robin Scorpio:3 consists of [MASK] [MASK] . [SEP],the musicians,Patrick Drake,0,Patrick Drake,0
[CLS] Eight - thousander:2 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the - thousander:2,Manaslu:2,0,Manaslu:2,0
[CLS] Gnarkill:3 consists of [MASK] [MASK] . [SEP],two villages,Brandon DiCamillo:4,0,Brandon DiCamillo:4,0
[CLS] Cyprus National Guard consists of [MASK] [MASK] . [SEP],three officers,Cyprus Naval Command,0,Cyprus Naval Command,0
[CLS] Madina:2 Lake consists of [MASK] . [SEP],water,Nathan Leone,0,Nathan Leone,0
[CLS] Pylon:3 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Michael Lachowski:3,0,Michael Lachowski:3,0
[CLS] Three Pure Ones consists of [MASK] [MASK] [MASK] . [SEP],three Pure Ones,Daode:2 Tianzun:3,0,Daode:2 Tianzun:3,0
[CLS] Fab:2 Five consists of [MASK] [MASK] [MASK] . [SEP],Fabs:3,Jimmy King,0,Jimmy King,0
[CLS] LadybiRdS:5 consists of [MASK] [MASK] [MASK] . [SEP],two followings:2,Tyler Pursel:3,0,Tyler Pursel:3,0
[CLS] Super high frequency consists of [MASK] [MASK] [MASK] . [SEP],the high frequency,X band,0,X band,0
[CLS] The Duckworth:2 Lewis Method consists of [MASK] [MASK] . [SEP],three steps,Neil Hannon:2,0,Neil Hannon:2,0
[CLS] Middle East and North Africa consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the - ofs:2,Middle East,0,Middle East,0
[CLS] Quintette:2 du Hot Club de France consists of [MASK] [MASK] . [SEP],the musicians,Django:3 Reinhardt,0,Django:3 Reinhardt,0
[CLS] Sly:2 and the Family Stone consists of [MASK] [MASK] . [SEP],three albums,Larry Graham,0,Larry Graham,0
[CLS] Bleachers:3 consists of [MASK] [MASK] . [SEP],the species,Jack Antonoff:2,0,Jack Antonoff:2,0
[CLS] Apple cake:2 consists of [MASK] . [SEP],Apple,apple:2,0,apple:2,0
[CLS] GNU consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,GnuTLS:4,0,GnuTLS:4,0
